ANO;MES;LINHA;ESTACAO;MEDIA;DETALHE_1;DETALHE_2
2018;MARÇO;LINHA 1;ANR;92;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;MARÇO;LINHA 1;PSO;120;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;MARÇO;LINHA 1;VGO;34;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;JQM;57;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;LIB;31;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;PSE;257;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;MARÇO;LINHA 1;BTO;72;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;LUZ;180;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;TRD;19;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;PPQ;31;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;TTE;62;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;CDU;16;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;SAN;67;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;PIG;18;Sem Observação;Sem Observação
2018;MARÇO;LINHA 1;TUC;70;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;JAB;91;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;CON;42;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;JUD;21;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;SAU;38;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;ARV;23;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;SCZ;63;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;VMN;33;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;ANR;93;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;ABRIL;LINHA 1;PSO;119;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;ABRIL;LINHA 1;VGO;34;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;JQM;57;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;LIB;30;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;PSE;257;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;ABRIL;LINHA 1;BTO;72;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;LUZ;182;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;TRD;19;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;PPQ;31;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;TTE;64;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;CDU;16;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;SAN;67;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;PIG;18;Sem Observação;Sem Observação
2018;ABRIL;LINHA 1;TUC;71;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;JAB;90;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;CON;42;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;JUD;21;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;SAU;37;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;ARV;23;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;SCZ;63;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;VMN;32;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;ANR;91;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;MAIO;LINHA 1;PSO;118;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;MAIO;LINHA 1;VGO;34;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;JQM;51;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;LIB;30;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;PSE;254;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;MAIO;LINHA 1;BTO;73;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;LUZ;177;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;TRD;18;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;PPQ;30;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;TTE;64;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;CDU;15;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;SAN;68;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;PIG;17;Sem Observação;Sem Observação
2018;MAIO;LINHA 1;TUC;70;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;JAB;88;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;CON;41;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;JUD;21;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;SAU;37;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;ARV;23;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;SCZ;62;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;VMN;31;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;ANR;88;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;JUNHO;LINHA 1;PSO;114;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;JUNHO;LINHA 1;VGO;32;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;JQM;44;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;LIB;28;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;PSE;249;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;JUNHO;LINHA 1;BTO;74;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;LUZ;173;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;TRD;18;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;PPQ;29;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;TTE;62;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;CDU;15;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;SAN;66;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;PIG;17;Sem Observação;Sem Observação
2018;JUNHO;LINHA 1;TUC;69;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;JAB;83;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;CON;38;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;JUD;19;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;SAU;33;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;ARV;20;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;SCZ;56;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;VMN;24;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;ANR;79;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;JULHO;LINHA 1;PSO;104;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;JULHO;LINHA 1;VGO;29;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;JQM;26;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;LIB;27;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;PSE;232;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;JULHO;LINHA 1;BTO;74;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;LUZ;165;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;TRD;15;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;PPQ;27;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;TTE;61;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;CDU;14;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;SAN;60;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;JPA;14;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;PIG;15;Sem Observação;Sem Observação
2018;JULHO;LINHA 1;TUC;65;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;JAB;89;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;CON;42;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;JUD;21;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;SAU;37;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;ARV;23;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;SCZ;62;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;VMN;32;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;ANR;90;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;AGOSTO;LINHA 1;PSO;117;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;AGOSTO;LINHA 1;VGO;33;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;JQM;50;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;LIB;29;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;PSE;252;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;AGOSTO;LINHA 1;BTO;72;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;LUZ;175;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;TRD;19;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;PPQ;30;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;TTE;64;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;CDU;16;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;SAN;67;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;PIG;17;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 1;TUC;71;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;JAB;91;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;CON;42;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;JUD;21;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;SAU;37;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;ARV;23;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;SCZ;63;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;VMN;32;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;ANR;90;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;SETEMBRO;LINHA 1;PSO;118;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;SETEMBRO;LINHA 1;VGO;33;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;JQM;54;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;LIB;30;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;PSE;254;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;SETEMBRO;LINHA 1;BTO;74;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;LUZ;177;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;TRD;19;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;PPQ;30;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;TTE;66;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;CDU;16;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;SAN;68;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;PIG;17;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 1;TUC;72;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;JAB;92;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;CON;43;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;JUD;20;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;SAU;38;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;ARV;23;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;SCZ;92;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;VMN;31;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;ANR;93;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;OUTUBRO;LINHA 1;PSO;121;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;OUTUBRO;LINHA 1;VGO;33;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;JQM;53;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;LIB;30;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;PSE;254;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;OUTUBRO;LINHA 1;BTO;77;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;LUZ;178;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;TRD;19;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;PPQ;30;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;TTE;64;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;CDU;16;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;SAN;68;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;PIG;17;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 1;TUC;72;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;JAB;95;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;CON;44;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;JUD;21;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;SAU;39;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;ARV;24;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;SCZ;113;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;VMN;32;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;ANR;97;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;NOVEMBRO;LINHA 1;PSO;127;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;NOVEMBRO;LINHA 1;VGO;34;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;JQM;53;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;LIB;31;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;PSE;258;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;NOVEMBRO;LINHA 1;BTO;80;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;LUZ;182;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;TRD;19;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;PPQ;31;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;TTE;66;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;CDU;16;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;SAN;69;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;JPA;16;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;PIG;18;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 1;TUC;74;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;JAB;90;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;CON;40;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;JUD;20;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;SAU;36;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;ARV;22;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;SCZ;108;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;VMN;25;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;ANR;88;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;DEZEMBRO;LINHA 1;PSO;115;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2018;DEZEMBRO;LINHA 1;VGO;30;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;JQM;34;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;LIB;28;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;PSE;243;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2018;DEZEMBRO;LINHA 1;BTO;83;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;LUZ;173;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;TRD;16;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;PPQ;28;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;TTE;68;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;CDU;15;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;SAN;64;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;JPA;14;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;PIG;16;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 1;TUC;70;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;JAB;81;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;CON;36;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;JUD;18;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;SAU;31;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;ARV;19;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;SCZ;98;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;VMN;21;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;ANR;79;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2019;JANEIRO;LINHA 1;PSO;104;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2019;JANEIRO;LINHA 1;VGO;27;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;JQM;24;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;LIB;24;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;PSE;214;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2019;JANEIRO;LINHA 1;BTO;70;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;LUZ;154;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;TRD;13;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;PPQ;26;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;TTE;62;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;CDU;13;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;SAN;57;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;JPA;12;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;PIG;14;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 1;TUC;62;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;JAB;88;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;CON;42;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;JUD;20;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;SAU;37;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;ARV;23;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;SCZ;113;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;VMN;30;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;ANR;96;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2019;FEVEREIRO;LINHA 1;PSO;125;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2019;FEVEREIRO;LINHA 1;VGO;33;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;JQM;48;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;LIB;29;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;PSE;245;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2019;FEVEREIRO;LINHA 1;BTO;73;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;LUZ;171;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;TRD;18;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;PPQ;29;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;TTE;62;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;CDU;16;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;SAN;66;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;JPA;15;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;PIG;17;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 1;TUC;71;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;JAB;91;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;CON;43;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;JUD;21;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;SAU;39;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;ARV;24;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;SCZ;119;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;VMN;32;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;ANR;100;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2019;MARÇO;LINHA 1;PSO;130;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 2-Verde;Sem Observação
2019;MARÇO;LINHA 1;VGO;34;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;JQM;55;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;LIB;30;Sem Observação;Sem Observação
2019;MARÇO;LINHA 1;PSE;254;Corresponde à soma dos usuários que embarcaram na Linha 1-Azul com as transferências da Linha 3-Vermelha;Sem Observação
2019;MARÇO;LINHA 1;BTO;72;Sem Observação;Sem Observação
